Timestamp (UTC_TIME)	XBH4.EXPT.GIF.001:COUNTS	XBH4.EXPT.GIF.002:COUNTS	XBH4.EXPT.GIF.003:COUNTS	XBH4.EXPT.GIF.004:COUNTS
2016-06-02 19:17:40.935	5044	4055	2039	0
2016-06-02 19:18:21.735	4549	3619	1854	0
2016-06-02 19:19:02.535	4677	3787	1892	0
2016-06-02 19:19:43.335	3821	3182	1546	0
2016-06-02 19:20:24.135	4784	3803	1891	0
2016-06-02 19:21:04.935	4923	4054	2006	0
2016-06-02 19:21:45.735	4233	3470	1733	0
2016-06-02 19:22:26.535	4753	3821	1915	0
2016-06-02 19:23:07.335	4310	3504	1759	0
2016-06-02 19:23:48.135	5134	4139	2109	0
2016-06-02 19:24:28.935	4011	3340	1611	0
2016-06-02 19:25:09.735	4719	3838	1952	0
2016-06-02 19:25:50.535	4938	4137	2037	0
2016-06-02 19:26:31.335	4388	3576	1796	0
2016-06-02 19:27:12.135	4488	3691	1837	0
2016-06-02 19:27:52.935	4266	3435	1679	0
2016-06-02 19:28:33.735	4758	3935	1975	0
2016-06-02 19:29:14.535	4268	3603	1750	0
2016-06-02 19:29:55.335	4526	3812	1848	0
2016-06-02 19:30:36.135	4386	3662	1796	0
2016-06-02 19:31:16.935	4894	4033	2042	0
2016-06-02 19:31:57.735	4480	3774	1879	0
2016-06-02 19:32:38.535	4167	3442	1728	0
2016-06-02 19:33:19.335	4722	3882	1958	0
2016-06-02 19:34:00.135	4356	3727	1879	0
2016-06-02 19:34:40.935	4900	4008	1994	0
2016-06-02 19:35:21.735	4195	3534	1764	0
2016-06-02 19:36:02.535	4771	3985	2011	0
2016-06-02 19:36:43.335	4674	3905	1975	0
2016-06-02 19:37:24.135	4724	3872	1948	0
2016-06-02 19:38:04.935	4699	3967	1970	0
2016-06-02 19:38:45.735	4446	3747	1850	0
2016-06-02 19:39:26.535	4770	4056	1985	0
2016-06-02 19:40:07.335	4366	3648	1804	0
2016-06-02 19:40:48.135	5280	4338	2159	0
2016-06-02 19:41:28.935	4313	3655	1859	0
2016-06-02 19:42:09.735	4875	4130	2024	0
2016-06-02 19:42:50.535	4512	3768	1888	0
2016-06-02 19:43:31.335	4607	3789	1911	0
2016-06-02 19:44:12.135	4643	3876	1917	0
2016-06-02 19:44:52.935	4612	3766	1855	0
2016-06-02 19:45:33.735	5013	3956	2005	0
2016-06-02 19:46:14.535	4336	3518	1794	0
2016-06-02 19:46:55.335	4903	3930	1962	0
2016-06-02 19:47:36.135	4778	3850	1895	0
2016-06-02 19:48:16.935	4956	4146	2057	0
2016-06-02 19:48:57.735	4693	3936	1911	0
2016-06-02 19:49:38.535	4620	3776	1871	0
2016-06-02 19:50:19.335	4776	3944	2005	0
2016-06-02 19:51:00.135	4594	3829	1898	0
2016-06-02 19:51:40.935	4501	3798	1842	0
2016-06-02 19:52:21.735	4223	3502	1740	0
2016-06-02 19:53:02.535	5115	4225	2122	0
2016-06-02 19:53:43.335	4443	3606	1825	0
2016-06-02 19:54:24.135	5086	4131	2090	0
2016-06-02 19:55:04.935	4799	3819	1899	0
2016-06-02 19:55:45.735	4697	3807	1915	0
2016-06-02 19:56:26.535	4828	3932	1956	0
2016-06-02 19:57:07.335	4241	3461	1661	0
2016-06-02 19:57:48.135	4804	3987	2005	0
2016-06-02 19:58:28.935	4590	3761	1903	0
2016-06-02 19:59:09.735	4754	3955	1929	0
2016-06-02 19:59:50.535	4342	3542	1693	0
2016-06-02 20:00:31.335	4879	3991	1945	0
2016-06-02 20:01:12.135	5012	4174	2097	0
2016-06-02 20:01:52.935	4968	3980	2040	0
2016-06-02 20:02:33.735	4710	3813	1864	0
2016-06-02 20:03:14.535	4279	3658	1799	0
2016-06-02 20:03:55.335	4326	3531	1778	0
2016-06-02 20:04:36.135	4421	3587	1835	0
2016-06-02 20:05:16.935	4905	4009	2014	0
2016-06-02 20:05:57.735	67	88	0	0
2016-06-02 20:06:38.535	97	78	0	0
2016-06-02 20:07:19.335	78	101	0	0
2016-06-02 20:08:00.135	4600	3696	1834	0
2016-06-02 20:08:40.935	4994	4063	2002	0
2016-06-02 20:09:21.735	4325	3605	1784	0
2016-06-02 20:10:02.535	4544	3793	1835	0
2016-06-02 20:10:43.335	4331	3542	1769	0
2016-06-02 20:11:24.135	4995	4161	2098	0
2016-06-02 20:12:04.935	3867	3214	1591	0
2016-06-02 20:12:45.735	4733	3847	1920	0
2016-06-02 20:13:26.535	4629	3772	1904	0
2016-06-02 20:14:07.335	4698	4018	1981	0
2016-06-02 20:14:48.135	5086	4130	2023	0
2016-06-02 20:15:28.935	4746	3882	1900	0
2016-06-02 20:16:09.735	4838	4050	2018	0
2016-06-02 20:16:50.535	4490	3614	1858	0
2016-06-02 20:17:31.335	4990	4199	2077	0
2016-06-02 20:18:12.135	4578	3897	1864	0
2016-06-02 20:18:52.935	4939	4078	2064	0
2016-06-02 20:19:33.735	4710	3841	1918	0
2016-06-02 20:20:14.535	3399	2944	1463	0
2016-06-02 20:20:55.335	5032	4162	2040	0
2016-06-02 20:21:36.135	4701	3942	1981	0
2016-06-02 20:22:16.935	4954	4175	2041	0
2016-06-02 20:22:57.735	4258	3593	1749	0
2016-06-02 20:23:38.535	4338	3696	1841	0
2016-06-02 20:24:19.335	4752	4029	2006	0
2016-06-02 20:25:00.135	4955	4137	2087	0
2016-06-02 20:25:40.935	4800	3985	2005	0
2016-06-02 20:26:21.735	4652	3882	1900	0
2016-06-02 20:27:02.535	5055	4236	2076	0
2016-06-02 20:27:43.335	4606	3754	1923	0
2016-06-02 20:28:24.135	4938	4055	2142	0
2016-06-02 20:29:04.935	4610	3892	1967	0
2016-06-02 20:29:45.735	7574	6285	4094	0
2016-06-02 20:30:26.535	17185	13903	10780	0
2016-06-02 20:31:07.335	15220	12260	9528	0
2016-06-02 20:31:48.135	15684	12777	9867	0
2016-06-02 20:32:28.935	15240	12564	9658	0
2016-06-02 20:33:09.735	17226	14048	10952	0
2016-06-02 20:33:50.535	14672	11866	9234	0
2016-06-02 20:34:31.335	16616	13511	10421	0
2016-06-02 20:35:12.135	8051	6407	4935	0
2016-06-02 20:35:52.935	4449	3492	2608	0
2016-06-02 20:36:33.735	400	227	15	0
2016-06-02 20:37:14.535	427	215	21	0
2016-06-02 20:37:55.335	402	190	8	0
2016-06-02 20:38:36.135	1556	1178	747	0
2016-06-02 20:39:16.935	420	203	17	0
2016-06-02 20:39:57.735	396	218	11	0
2016-06-02 20:40:38.535	384	230	10	0
2016-06-02 20:41:19.335	381	202	12	0
2016-06-02 20:42:00.135	737	453	230	0
2016-06-02 20:42:40.935	1266	981	661	0
2016-06-02 20:43:21.735	967	657	420	0
2016-06-02 20:44:02.535	551	368	145	0
2016-06-02 20:44:43.335	298	218	64	0
2016-06-02 20:45:24.135	81	78	0	0
2016-06-02 20:46:04.935	92	91	0	0
2016-06-02 20:46:45.735	96	103	0	0
2016-06-02 20:47:26.535	8472	7328	6047	0
2016-06-02 20:48:07.335	8479	7377	6113	0
2016-06-02 20:48:48.135	8930	7748	6436	0
2016-06-02 20:49:28.935	9004	7727	6392	0
2016-06-02 20:50:09.735	9363	8055	6747	0
2016-06-02 20:50:50.535	8383	7163	5928	0
2016-06-02 20:51:31.335	8166	7084	5850	0
2016-06-02 20:52:12.135	8128	7034	5809	0
2016-06-02 20:52:52.935	9173	7903	6582	0
2016-06-02 20:53:33.735	8827	7655	6328	0
2016-06-02 20:54:14.535	8487	7246	6057	0
2016-06-02 20:54:55.335	8862	7587	6345	0
2016-06-02 20:55:36.135	8286	7096	5882	0
2016-06-02 20:56:16.935	9224	7928	6599	0
2016-06-02 20:56:57.735	8457	7253	6069	0
2016-06-02 20:57:38.535	8822	7588	6264	0
2016-06-02 20:58:19.335	8490	7385	6148	0
2016-06-02 20:59:00.135	9080	7749	6472	0
2016-06-02 20:59:40.935	9511	8148	6799	0
2016-06-02 21:00:21.735	8419	7192	5978	0
2016-06-02 21:01:02.535	8650	7447	6210	0
2016-06-02 21:01:43.335	7721	6855	5718	0
2016-06-02 21:02:24.135	8878	7826	6434	0
2016-06-02 21:03:04.935	8465	7403	6098	0
2016-06-02 21:03:45.735	9053	7844	6554	0
2016-06-02 21:04:26.535	8830	7757	6439	0
2016-06-02 21:05:07.335	8220	7157	5895	0
2016-06-02 21:05:48.135	8830	7693	6431	0
2016-06-02 21:06:28.935	8749	7736	6419	0
2016-06-02 21:07:09.735	9254	7954	6671	0
2016-06-02 21:07:50.535	9118	7964	6606	0
2016-06-02 21:08:31.335	8632	7582	6288	0
2016-06-02 21:09:12.135	8292	7241	6023	0
2016-06-02 21:09:52.935	8808	7690	6351	0
2016-06-02 21:10:33.735	8518	7464	6193	0
2016-06-02 21:11:14.535	8527	7373	6174	0
2016-06-02 21:11:55.335	8660	7575	6302	0
2016-06-02 21:12:36.135	8190	7106	5889	0
2016-06-02 21:13:16.935	9885	8546	7113	0
2016-06-02 21:13:57.735	8678	7565	6331	0
2016-06-02 21:14:38.535	8897	7649	6415	0
2016-06-02 21:15:19.335	8699	7625	6319	0
2016-06-02 21:16:00.135	8525	7439	6202	0
2016-06-02 21:16:40.935	8608	7541	6226	0
2016-06-02 21:17:21.735	8012	6969	5821	0
2016-06-02 21:18:02.535	8497	7533	6242	0
2016-06-02 21:18:43.335	7669	6664	5530	0
2016-06-02 21:19:24.135	8629	7571	6283	0
2016-06-02 21:20:04.935	8362	7256	6032	0
2016-06-02 21:20:45.735	8435	7284	6110	0
2016-06-02 21:21:26.535	8856	7700	6471	0
2016-06-02 21:22:07.335	7704	6704	5586	0
2016-06-02 21:22:48.135	8474	7391	6129	0
2016-06-02 21:23:28.935	8084	7002	5757	0
2016-06-02 21:24:09.735	8930	7814	6455	0
2016-06-02 21:24:50.535	8768	7762	6465	0
2016-06-02 21:25:31.335	9188	8007	6650	0
2016-06-02 21:26:12.135	9014	7965	6642	0
2016-06-02 21:26:52.935	5337	4642	3845	0
2016-06-02 21:27:33.735	8928	7875	6552	0
2016-06-02 21:28:14.535	8687	7603	6310	0
2016-06-02 21:28:55.335	9163	8005	6649	0
2016-06-02 21:29:36.135	8656	7592	6299	0
2016-06-02 21:30:16.935	8998	7769	6492	0
2016-06-02 21:30:57.735	8559	7354	6116	0
2016-06-02 21:31:38.535	9190	7974	6625	0
2016-06-02 21:32:19.335	9470	8170	6801	0
2016-06-02 21:33:00.135	9693	8415	6998	0
2016-06-02 21:33:40.935	9160	8014	6660	0
2016-06-02 21:34:21.735	8489	7316	6059	0
2016-06-02 21:35:02.535	8975	7786	6474	0
2016-06-02 21:35:43.335	9011	7766	6473	0
2016-06-02 21:36:24.135	8857	7616	6318	0
2016-06-02 21:37:04.935	8838	7664	6354	0
2016-06-02 21:37:45.735	8536	7258	6093	0
2016-06-02 21:38:26.535	9108	7895	6599	0
2016-06-02 21:39:07.335	8215	7154	5937	0
2016-06-02 21:39:48.135	9806	8609	7139	0
2016-06-02 21:40:28.935	8504	7395	6126	0
2016-06-02 21:41:09.735	8692	7570	6257	0
2016-06-02 21:41:50.535	8729	7538	6301	0
2016-06-02 21:42:31.335	8600	7479	6144	0
2016-06-02 21:43:12.135	9542	8341	6919	0
2016-06-02 21:43:52.935	8628	7503	6258	0
2016-06-02 21:44:33.735	8788	7667	6389	0
2016-06-02 21:45:14.535	8102	7190	5900	0
2016-06-02 21:45:55.335	8820	7472	6218	0
2016-06-02 21:46:36.135	8852	7687	6342	0
2016-06-02 21:47:16.935	9014	7779	6503	0
2016-06-02 21:47:57.735	8945	7842	6510	0
2016-06-02 21:48:38.535	8430	7328	6127	0
2016-06-02 21:49:19.335	9332	8229	6822	0
2016-06-02 21:50:00.135	8972	7885	6531	0
2016-06-02 21:50:40.935	420	374	230	0
2016-06-02 21:51:21.735	74	104	0	0
2016-06-02 21:52:02.535	86	98	0	0
2016-06-02 21:52:43.335	85	74	0	0
2016-06-02 21:53:24.135	8191	7047	5885	0
2016-06-02 21:54:04.935	8816	7576	6282	0
2016-06-02 21:54:45.735	8282	7148	5939	0
2016-06-02 21:55:26.535	11789	10131	8648	0
2016-06-02 21:56:07.335	11101	9536	8116	0
2016-06-02 21:56:48.135	11707	9954	8503	0
2016-06-02 21:57:28.935	11887	10198	8701	0
2016-06-02 21:58:09.735	11537	9919	8473	0
2016-06-02 21:58:50.535	12493	10530	9050	0
2016-06-02 21:59:31.335	8299	7128	5908	0
2016-06-02 22:00:12.135	11738	10099	8619	0
2016-06-02 22:00:52.935	11092	9643	8181	0
2016-06-02 22:01:33.735	9010	7707	6466	0
2016-06-02 22:02:14.535	9273	7936	6591	0
2016-06-02 22:02:55.335	8534	7295	6068	0
2016-06-02 22:03:36.135	8783	7639	6296	0
2016-06-02 22:04:16.935	8763	7461	6243	0
2016-06-02 22:04:57.735	9495	8271	6928	0
2016-06-02 22:05:38.535	8643	7566	6305	0
2016-06-02 22:06:19.335	8993	7974	6646	0
2016-06-02 22:07:00.135	7697	6716	5606	0
2016-06-02 22:07:40.935	9374	8177	6827	0
2016-06-02 22:08:21.735	9440	8180	6835	0
2016-06-02 22:09:02.535	2156	1861	1501	0
2016-06-02 22:09:43.335	87	78	0	0
2016-06-02 22:10:24.135	82	77	0	0
2016-06-02 22:11:04.935	85	93	0	0
2016-06-02 22:11:45.735	8679	7512	6250	0
2016-06-02 22:12:26.535	9903	8690	7184	0
2016-06-02 22:13:07.335	8699	7612	6359	0
2016-06-02 22:13:48.135	8482	7362	6127	0
2016-06-02 22:14:28.935	9081	7952	6684	0
2016-06-02 22:15:09.735	8218	7190	5975	0
2016-06-02 22:15:50.535	9318	8113	6730	0
2016-06-02 22:16:31.335	8866	7711	6437	0
2016-06-02 22:17:12.135	9208	8032	6701	0
2016-06-02 22:17:52.935	8855	7837	6521	0
2016-06-02 22:18:33.735	8594	7461	6176	0
2016-06-02 22:19:14.535	8887	7908	6548	0
2016-06-02 22:19:55.335	8712	7606	6322	0
2016-06-02 22:20:36.135	9359	8190	6793	0
2016-06-02 22:21:16.935	8450	7370	6086	0
2016-06-02 22:21:57.735	9153	7950	6587	0
2016-06-02 22:22:38.535	8847	7711	6424	0
2016-06-02 22:23:19.335	9641	8234	6916	0
2016-06-02 22:24:00.135	9374	8032	6722	0
2016-06-02 22:24:40.935	8350	7216	5936	0
2016-06-02 22:25:21.735	9271	7964	6660	0
2016-06-02 22:26:02.535	9250	7974	6588	0
2016-06-02 22:26:43.335	9258	7912	6569	0
2016-06-02 22:27:24.135	9273	8017	6616	0
2016-06-02 22:28:04.935	9851	8489	7042	0
2016-06-02 22:28:45.735	8654	7490	6239	0
2016-06-02 22:29:26.535	8948	7735	6408	0
2016-06-02 22:30:07.335	9135	7954	6607	0
2016-06-02 22:30:48.135	8365	7261	6014	0
2016-06-02 22:31:28.935	9447	8036	6705	0
2016-06-02 22:32:09.735	8596	7384	6139	0
2016-06-02 22:32:50.535	9214	8026	6616	0
2016-06-02 22:33:31.335	8951	7774	6460	0
2016-06-02 22:34:12.135	8953	7722	6426	0
2016-06-02 22:34:52.935	10114	8733	7288	0
2016-06-02 22:35:33.735	7540	6521	5410	0
2016-06-02 22:36:14.535	9258	7977	6629	0
2016-06-02 22:36:55.335	8359	7200	5986	0
2016-06-02 22:37:36.135	9022	7843	6497	0
2016-06-02 22:38:16.935	9098	7854	6556	0
2016-06-02 22:38:57.735	8507	7449	6105	0
2016-06-02 22:39:38.535	8871	7676	6344	0
2016-06-02 22:40:19.335	9315	7964	6638	0
2016-06-02 22:41:00.135	9532	8133	6790	0
2016-06-02 22:41:40.935	9169	7855	6538	0
2016-06-02 22:42:21.735	9484	8112	6744	0
2016-06-02 22:43:02.535	8576	7414	6111	0
2016-06-02 22:43:43.335	9561	8357	6936	0
2016-06-02 22:44:24.135	10115	8627	7231	0
2016-06-02 22:45:04.935	9210	7965	6659	0
2016-06-02 22:45:45.735	9335	8105	6692	0
2016-06-02 22:46:26.535	8605	7390	6119	0
2016-06-02 22:47:07.335	9269	8071	6711	0
2016-06-02 22:47:48.135	8858	7670	6343	0
2016-06-02 22:48:28.935	9229	7971	6668	0
2016-06-02 22:49:09.735	8843	7802	6417	0
2016-06-02 22:49:50.535	9037	7871	6560	0
2016-06-02 22:50:31.335	9449	8389	6944	0
2016-06-02 22:51:12.135	8494	7531	6220	0
2016-06-02 22:51:52.935	9316	8037	6746	0
2016-06-02 22:52:33.735	9060	7797	6523	0
2016-06-02 22:53:14.535	9851	8588	7146	0
2016-06-02 22:53:55.335	9021	7985	6566	0
2016-06-02 22:54:36.135	9040	7871	6528	0
2016-06-02 22:55:16.935	9282	8028	6760	0
2016-06-02 22:55:57.735	8929	7686	6378	0
2016-06-02 22:56:38.535	9166	8064	6666	0
2016-06-02 22:57:19.335	8070	6949	5751	0
2016-06-02 22:58:00.135	8547	7450	6195	0
2016-06-02 22:58:40.935	8588	7445	6143	0
2016-06-02 22:59:21.735	9350	8162	6747	0
2016-06-02 23:00:02.535	9765	8480	7085	0
2016-06-02 23:00:43.335	8735	7573	6335	0
2016-06-02 23:01:24.135	9187	8010	6678	0
2016-06-02 23:02:04.935	8868	7647	6405	0
2016-06-02 23:02:45.735	9924	8641	7220	0
2016-06-02 23:03:26.535	8835	7737	6394	0
2016-06-02 23:04:07.335	9064	7791	6499	0
2016-06-02 23:04:48.135	8693	7479	6194	0
2016-06-02 23:05:28.935	9053	7789	6477	0
2016-06-02 23:06:09.735	9121	7939	6522	0
2016-06-02 23:06:50.535	8766	7463	6232	0
2016-06-02 23:07:31.335	9940	8523	7085	0
2016-06-02 23:08:12.135	8444	7245	5942	0
2016-06-02 23:08:52.935	9476	8192	6810	0
2016-06-02 23:09:33.735	8955	7684	6373	0
2016-06-02 23:10:14.535	9359	8009	6640	0
2016-06-02 23:10:55.335	9943	8620	7164	0
2016-06-02 23:11:36.135	8875	7566	6338	0
2016-06-02 23:12:16.935	9047	7777	6496	0
2016-06-02 23:12:57.735	8523	7260	6020	0
2016-06-02 23:13:38.535	9644	8284	6879	0
2016-06-02 23:14:19.335	9097	7892	6543	0
2016-06-02 23:15:00.135	8836	7565	6351	0
2016-06-02 23:15:40.935	8681	7438	6196	0
2016-06-02 23:16:21.735	9326	7979	6661	0
2016-06-02 23:17:02.535	9618	8281	6888	0
2016-06-02 23:17:43.335	8904	7704	6421	0
2016-06-02 23:18:24.135	9901	8462	7040	0
2016-06-02 23:19:04.935	8377	7210	5971	0
2016-06-02 23:19:45.735	6110	5308	4353	0
2016-06-02 23:20:26.535	9562	8305	6873	0
2016-06-02 23:21:07.335	9314	8037	6696	0
2016-06-02 23:21:48.135	9363	8094	6773	0
2016-06-02 23:22:28.935	8321	7248	5957	0
2016-06-02 23:23:09.735	9245	8009	6654	0
2016-06-02 23:23:50.535	2662	2317	1917	0
2016-06-02 23:24:31.335	98	77	0	0
2016-06-02 23:25:12.135	92	89	0	0
2016-06-02 23:25:52.935	89	84	0	0
2016-06-02 23:26:33.735	8913	7617	6368	0
2016-06-02 23:27:14.535	8290	7253	5980	0
2016-06-02 23:27:55.335	9298	8026	6678	0
2016-06-02 23:28:36.135	8833	7474	6247	0
2016-06-02 23:29:16.935	9497	8192	6821	0
2016-06-02 23:29:57.735	8950	7573	6268	0
2016-06-02 23:30:38.535	8672	7451	6142	0
2016-06-02 23:31:19.335	9001	7746	6374	0
2016-06-02 23:32:00.135	8763	7616	6332	0
2016-06-02 23:32:40.935	10000	8523	7137	0
2016-06-02 23:33:21.735	8409	7117	5882	0
2016-06-02 23:34:02.535	9226	7905	6594	0
2016-06-02 23:34:43.335	8399	7279	6026	0
2016-06-02 23:35:24.135	9254	7945	6605	0
2016-06-02 23:36:04.935	9221	7847	6557	0
2016-06-02 23:36:45.735	8746	7603	6246	0
2016-06-02 23:37:26.535	8792	7499	6244	0
2016-06-02 23:38:07.335	8456	7234	5946	0
2016-06-02 23:38:48.135	9515	8272	6898	0
2016-06-02 23:39:28.935	9194	7912	6530	0
2016-06-02 23:40:09.735	9394	8074	6733	0
2016-06-02 23:40:50.535	9037	7725	6429	0
2016-06-02 23:41:31.335	8839	7666	6392	0
2016-06-02 23:42:12.135	8663	7475	6200	0
2016-06-02 23:42:52.935	8571	7442	6220	0
2016-06-02 23:43:33.735	8980	7861	6500	0
2016-06-02 23:44:14.535	8565	7396	6124	0
2016-06-02 23:44:55.335	9092	7839	6502	0
2016-06-02 23:45:36.135	9203	7861	6591	0
2016-06-02 23:46:16.935	9071	7796	6527	0
2016-06-02 23:46:57.735	9182	8019	6602	0
2016-06-02 23:47:38.535	8858	7592	6307	0
2016-06-02 23:48:19.335	9795	8436	7106	0
2016-06-02 23:49:00.135	8265	7153	5930	0
2016-06-02 23:49:40.935	8774	7499	6245	0
2016-06-02 23:50:21.735	9210	7994	6640	0
2016-06-02 23:51:02.535	8817	7563	6287	0
2016-06-02 23:51:43.335	9153	7862	6638	0
2016-06-02 23:52:24.135	7996	6950	5753	0
2016-06-02 23:53:04.935	8522	7385	6152	0
2016-06-02 23:53:45.735	8388	7189	5983	0
2016-06-02 23:54:26.535	9199	7936	6577	0
2016-06-02 23:55:07.335	8663	7495	6185	0
2016-06-02 23:55:48.135	8565	7489	6154	0
2016-06-02 23:56:28.935	8791	7558	6252	0
2016-06-02 23:57:09.735	9137	7825	6469	0
2016-06-02 23:57:50.535	9822	8481	7071	0
2016-06-02 23:58:31.335	8382	7263	5974	0
2016-06-02 23:59:12.135	9503	8222	6805	0
2016-06-02 23:59:52.935	8462	7257	6017	0
2016-06-03 00:00:33.735	9543	8159	6773	0
2016-06-03 00:01:14.535	9001	7755	6388	0
2016-06-03 00:01:55.335	8600	7346	6050	0
2016-06-03 00:02:36.135	9066	7791	6493	0
2016-06-03 00:03:16.935	7039	5998	5013	0
2016-06-03 00:03:57.735	8961	7651	6415	0
2016-06-03 00:04:38.535	8623	7403	6139	0
2016-06-03 00:05:19.335	9315	8084	6680	0
2016-06-03 00:06:00.135	8961	7768	6399	0
2016-06-03 00:06:40.935	9134	7752	6485	0
2016-06-03 00:07:21.735	9380	8105	6753	0
2016-06-03 00:08:02.535	8387	7290	6002	0
2016-06-03 00:08:43.335	9728	8391	6993	0
2016-06-03 00:09:24.135	8749	7626	6349	0
2016-06-03 00:10:04.935	9364	8095	6706	0
2016-06-03 00:10:45.735	69	86	0	0
2016-06-03 00:11:26.535	8370	7177	5925	0
2016-06-03 00:12:07.335	8742	7479	6252	0
2016-06-03 00:12:48.135	8972	7671	6383	0
2016-06-03 00:13:28.935	9190	8021	6666	0
2016-06-03 00:14:09.735	8526	7398	6134	0
2016-06-03 00:14:50.535	8809	7651	6354	0
2016-06-03 00:15:31.335	8334	7128	5913	0
2016-06-03 00:16:12.135	8985	7772	6422	0
2016-06-03 00:16:52.935	9041	7737	6417	0
2016-06-03 00:17:33.735	8145	6999	5813	0
2016-06-03 00:18:14.535	10013	8576	7168	0
2016-06-03 00:18:55.335	8422	7142	5935	0
2016-06-03 00:19:36.135	9108	7790	6459	0
2016-06-03 00:20:16.935	8758	7465	6180	0
2016-06-03 00:20:57.735	8661	7454	6170	0
2016-06-03 00:21:38.535	8653	7442	6146	0
2016-06-03 00:22:19.335	8458	7242	6042	0
2016-06-03 00:23:00.135	8753	7426	6207	0
2016-06-03 00:23:40.935	8200	7019	5852	0
2016-06-03 00:24:21.735	9112	7913	6573	0
2016-06-03 00:25:02.535	8589	7324	6094	0
2016-06-03 00:25:43.335	8728	7479	6208	0
2016-06-03 00:26:24.135	8317	7128	5963	0
2016-06-03 00:27:04.935	9094	7793	6475	0
2016-06-03 00:27:45.735	9528	8238	6852	0
2016-06-03 00:28:26.535	8486	7213	5977	0
2016-06-03 00:29:07.335	9034	7716	6379	0
2016-06-03 00:29:48.135	7817	6701	5533	0
2016-06-03 00:30:28.935	9215	8008	6638	0
2016-06-03 00:31:09.735	10105	8692	7274	0
2016-06-03 00:31:50.535	8927	7754	6454	0
2016-06-03 00:32:31.335	9383	8100	6740	0
2016-06-03 00:33:12.135	8172	7043	5860	0
2016-06-03 00:33:52.935	8702	7564	6264	0
2016-06-03 00:34:33.735	8477	7288	6065	0
2016-06-03 00:35:14.535	9243	7933	6677	0
2016-06-03 00:35:55.335	8533	7290	6055	0
2016-06-03 00:36:36.135	8352	7172	5970	0
2016-06-03 00:37:16.935	9133	7884	6534	0
2016-06-03 00:37:57.735	8717	7537	6236	0
2016-06-03 00:38:38.535	9052	7796	6440	0
2016-06-03 00:39:19.335	8230	7021	5861	0
2016-06-03 00:40:00.135	9235	7959	6578	0
2016-06-03 00:40:40.935	8594	7374	6109	0
2016-06-03 00:41:21.735	8651	7524	6248	0
2016-06-03 00:42:02.535	9161	7911	6587	0
2016-06-03 00:42:43.335	8545	7297	6085	0
2016-06-03 00:43:24.135	8898	7675	6323	0
2016-06-03 00:44:04.935	8229	7067	5880	0
2016-06-03 00:44:45.735	8628	7513	6219	0
2016-06-03 00:45:26.535	7957	6841	5663	0
2016-06-03 00:46:07.335	9301	8090	6725	0
2016-06-03 00:46:48.135	8935	7766	6445	0
2016-06-03 00:47:28.935	8412	7205	5927	0
2016-06-03 00:48:09.735	8712	7459	6242	0
2016-06-03 00:48:50.535	8232	6973	5816	0
2016-06-03 00:49:31.335	10081	8648	7204	0
2016-06-03 00:50:12.135	8604	7370	6140	0
2016-06-03 00:50:52.935	9145	7782	6473	0
2016-06-03 00:51:33.735	8593	7396	6162	0
2016-06-03 00:52:14.535	8728	7471	6211	0
2016-06-03 00:52:55.335	9001	7836	6483	0
2016-06-03 00:53:36.135	8615	7403	6207	0
2016-06-03 00:54:16.935	9122	7779	6500	0
2016-06-03 00:54:57.735	8047	7040	5825	0
2016-06-03 00:55:38.535	8255	7098	5844	0
2016-06-03 00:56:19.335	8865	7613	6332	0
2016-06-03 00:57:00.135	8657	7325	6153	0
2016-06-03 00:57:40.935	9176	7911	6634	0
2016-06-03 00:58:21.735	8574	7371	6098	0
2016-06-03 00:59:02.535	9110	7817	6503	0
2016-06-03 00:59:43.335	8521	7356	6100	0
2016-06-03 01:00:24.135	9589	8214	6862	0
2016-06-03 01:01:04.935	8551	7358	6150	0
2016-06-03 01:01:45.735	9152	7760	6437	0
2016-06-03 01:02:26.535	9426	8084	6756	0
2016-06-03 01:03:07.335	8792	7532	6229	0
2016-06-03 01:03:48.135	88	98	0	0
2016-06-03 01:04:28.935	87	98	0	0
2016-06-03 01:05:09.735	83	90	0	0
2016-06-03 01:05:50.535	9239	7845	6594	0
2016-06-03 01:06:31.335	8702	7417	6166	0
2016-06-03 01:07:12.135	4824	4215	3422	0
2016-06-03 01:07:52.935	8661	7453	6150	0
2016-06-03 01:08:33.735	9073	7819	6502	0
2016-06-03 01:09:14.535	8715	7404	6173	0
2016-06-03 01:09:55.335	8818	7545	6253	0
2016-06-03 01:10:36.135	8634	7333	6057	0
2016-06-03 01:11:16.935	9270	7882	6592	0
2016-06-03 01:11:57.735	9611	8255	6904	0
2016-06-03 01:12:38.535	8839	7781	6429	0
2016-06-03 01:13:19.335	9507	8128	6732	0
2016-06-03 01:14:00.135	8344	7094	5899	0
2016-06-03 01:14:40.935	9207	7888	6582	0
2016-06-03 01:15:21.735	8917	7635	6402	0
2016-06-03 01:16:02.535	8756	7509	6277	0
2016-06-03 01:16:43.335	8929	7632	6305	0
2016-06-03 01:17:24.135	7950	6861	5731	0
2016-06-03 01:18:04.935	8952	7761	6450	0
2016-06-03 01:18:45.735	6996	6007	4939	0
2016-06-03 01:19:26.535	8805	7616	6317	0
2016-06-03 01:20:07.335	8355	7248	5983	0
2016-06-03 01:20:48.135	9530	8311	6831	0
2016-06-03 01:21:28.935	8767	7488	6213	0
2016-06-03 01:22:09.735	8475	7308	6032	0
2016-06-03 01:22:50.535	9292	8034	6657	0
